Timestamp (ns);Aggregated CPU Load (%);GPU Busy (%);
4015633565564.000000;13.657829;0.888887;
4015696557692.000000;18.541198;0.888887;
4015760162428.000000;17.933764;0.888887;
4015822624124.000000;17.441794;0.888887;
4015886076028.000000;18.321678;0.779068;
4015948468092.000000;10.593115;0.681396;
4016010749564.000000;9.341867;0.681171;
4016073746812.000000;13.273024;0.681171;
4016135305084.000000;27.003692;0.681171;
4016197336700.000000;32.419883;0.681171;
4016259635580.000000;14.315916;0.681171;
4016322416508.000000;7.682345;0.681171;
4016383486076.000000;7.932830;0.332479;
4016445246588.000000;12.729993;0.332479;
4016508562812.000000;17.078623;0.332479;
4016570806396.000000;14.644732;0.332479;
4016632362108.000000;11.324830;0.332479;
4016693673084.000000;9.878306;0.332479;
4016755755388.000000;11.353968;0.332479;
4016817947516.000000;11.493761;0.332479;
4016880193404.000000;12.007870;0.019732;
4016942065276.000000;16.987606;0.019732;
4017005395836.000000;22.810741;0.047919;
4017069396348.000000;22.658410;0.047919;
4017133398396.000000;24.776927;0.047919;
4017195367292.000000;23.033398;0.047919;
4017259395964.000000;19.381532;0.047919;
4017323396988.000000;23.867756;0.047919;
4017386396796.000000;28.138744;0.047919;
4017449395580.000000;23.709088;0.042016;
4017511399292.000000;22.159358;0.042016;
4017574391164.000000;24.382358;0.042016;
4017636903036.000000;13.169060;0.042016;
4017699084156.000000;13.923034;0.042016;
4017762117756.000000;21.523181;0.042016;
4017826117500.000000;21.241424;0.042016;
4017887999100.000000;18.933100;0.042016;
4017949999228.000000;21.365135;0.042016;
4018011963260.000000;23.729571;0.126576;
4018075888508.000000;14.616454;0.062041;
4018137863804.000000;11.207770;0.062041;
4018200891004.000000;21.391883;0.062041;
4018263858300.000000;29.097277;0.062041;
4018325858940.000000;25.327055;0.062041;
4018387540860.000000;18.112351;0.062041;
4018449540476.000000;15.059323;0.062041;
4018512540540.000000;20.915723;0.063293;
4018575540348.000000;22.967081;0.063293;
4018638541180.000000;25.041235;0.063293;
4018702540412.000000;22.989160;0.063293;
4018766540412.000000;25.731515;0.063293;
4018827619708.000000;31.929549;0.063293;
4018890937468.000000;25.225420;0.063293;
4018953905788.000000;26.969208;0.063293;
4019016936828.000000;25.156208;0.011622;
4019079932028.000000;14.816051;0.011622;
4019142936700.000000;22.889872;0.786832;
4019205931900.000000;26.522073;0.786832;
4019269943676.000000;20.736232;0.786832;
4019332967292.000000;17.905346;0.786832;
4019396236668.000000;22.019239;0.786832;
4019458233980.000000;26.627608;0.786832;
4019522228604.000000;23.078854;0.786832;
4019583384188.000000;21.536179;0.786832;
4019646324860.000000;21.366510;1.038779;
4019708328060.000000;26.666376;1.847626;
4019772326012.000000;25.963037;2.612536;
4019835327356.000000;20.993121;2.587084;
4019898329980.000000;20.789326;2.587084;
4019961463420.000000;11.566656;2.587084;
4020022858108.000000;3.393039;2.587084;
4020086839420.000000;5.823456;1.748642;
4020148860796.000000;20.270815;2.596193;
4020211856764.000000;28.973243;2.596193;
4020275862140.000000;22.723214;2.596193;
4020337859964.000000;18.628149;2.596193;
4020400196988.000000;16.213543;2.596193;
4020462424956.000000;8.361549;2.596193;
4020524453500.000000;12.150692;2.596193;
4020587453564.000000;21.273100;2.596193;
4020648453244.000000;22.413672;2.504191;
4020712454012.000000;26.786691;2.504191;
4020775453308.000000;24.518370;2.504191;
4020838453372.000000;12.389456;2.504191;
4020900758140.000000;12.977711;2.504191;
4020963795836.000000;27.585398;2.504191;
4021027826556.000000;27.037404;2.504191;
4021090794364.000000;22.592276;2.504191;
4021153849468.000000;28.439720;0.468224;
4021216030588.000000;17.695430;0.468224;
4021279922044.000000;22.202579;0.468224;
4021343357052.000000;37.936961;0.509005;
4021405546108.000000;40.539263;0.509005;
4021467882876.000000;44.939550;0.808222;
4021530881404.000000;33.993201;0.808222;
4021593881212.000000;21.127563;0.808222;
4021656059260.000000;15.236377;0.808222;
4021718036348.000000;11.922512;0.516630;
4021779353468.000000;13.358808;0.516630;
4021842333820.000000;19.782491;0.516630;
4021905132412.000000;21.407929;0.516630;
4021968135548.000000;26.364208;0.516630;
4022030410108.000000;18.285316;0.516630;
4022092382588.000000;6.095653;0.516630;
4022155276924.000000;17.639564;0.516630;
4022219436668.000000;18.083884;0.574965;
4022280980860.000000;8.016366;0.574965;
4022344109180.000000;7.208824;0.574965;
4022407926652.000000;5.757232;0.574965;
4022470743420.000000;2.278329;0.574965;
4022533149308.000000;4.271661;0.574965;
4022595086460.000000;8.942728;0.574965;
4022658864508.000000;11.103279;0.574965;
4022720862332.000000;18.500550;0.574965;
4022782850172.000000;17.750764;0.159191;
4022844558716.000000;6.907298;0.159191;
4022906510716.000000;3.408137;0.159191;
4022967937148.000000;4.839865;0.159191;
4023031702140.000000;6.361656;0.027353;
4023094272124.000000;9.656756;0.107686;
4023156594300.000000;14.297232;0.201175;
4023217802876.000000;16.661836;0.201175;
4023281145212.000000;14.085126;0.152384;
4023342881916.000000;15.907863;0.152384;
4023405876092.000000;20.431750;0.152384;
4023467758972.000000;14.041885;0.152384;
4023531247228.000000;11.276823;0.152384;
4023594347132.000000;21.261953;0.152384;
4023655758204.000000;23.972513;0.152384;
4023717404284.000000;10.561266;0.152384;
4023779380604.000000;14.828503;0.152384;
4023842379644.000000;22.897609;0.046628;
4023903379068.000000;16.628525;0.046628;
4023965585532.000000;8.436729;0.046628;
4024026750588.000000;13.413503;0.046628;
4024088411260.000000;19.514743;0.137791;
4024152209532.000000;16.321802;0.137791;
4024213638268.000000;18.483761;0.165218;
4024274382716.000000;18.165500;0.165218;
4024337417084.000000;18.507362;0.074348;
4024400342140.000000;20.110256;0.222054;
4024464309372.000000;19.692074;0.222054;
4024526340220.000000;15.950571;0.222054;
4024589003644.000000;8.778104;0.222054;
4024651034748.000000;17.998256;0.236628;
4024715034236.000000;29.235639;0.236628;
4024777034876.000000;27.039281;0.236628;
4024841003132.000000;25.838971;0.236628;
4024904003196.000000;24.281118;0.146971;
4024966034300.000000;26.921817;2.068704;
4025029006204.000000;27.521455;2.768575;
4025093037948.000000;31.707142;1.463830;
4025155003516.000000;30.857204;1.463830;
4025218003324.000000;21.809506;1.463830;
4025280004732.000000;13.847281;1.463830;
4025343304316.000000;10.865881;0.749580;
4025405485436.000000;9.231372;0.749580;
4025469486716.000000;18.527221;0.749580;
4025531482748.000000;31.448610;0.749580;
4025594450300.000000;26.963475;0.749580;
4025657705084.000000;27.646878;0.749580;
4025720674172.000000;26.597656;0.749580;
4025782700668.000000;19.768179;0.749580;
4025845137276.000000;14.550758;0.749580;
4025907496316.000000;9.251499;0.749580;
4025969237884.000000;7.752394;0.749580;
4026030230652.000000;13.111819;0.749580;
4026091272316.000000;17.581717;0.749580;
4026153836924.000000;19.017885;0.749580;
4026216385916.000000;12.836312;0.749580;
4026279189884.000000;11.724509;0.749580;
4026340482940.000000;12.363976;0.749580;
4026402608508.000000;4.341268;0.749580;
4026464947580.000000;5.229756;0.749580;
4026526379388.000000;19.601739;0.749580;
4026589732220.000000;23.328681;0.749580;
4026652083324.000000;14.856274;0.119661;
4026712370300.000000;10.528743;0.119661;
4026774272892.000000;5.114284;0.119661;
4026834848380.000000;5.240478;0.119661;
4026896494972.000000;7.089640;0.119661;
4026958268540.000000;18.215631;0.119661;
4027021464700.000000;27.364370;0.119661;
4027085465212.000000;27.399310;0.119661;
4027148495228.000000;29.965076;0.119661;
4027212465020.000000;25.758706;0.119661;
4027275465340.000000;24.872171;0.119661;
4027339465596.000000;25.744836;0.119661;
4027402465404.000000;23.194025;0.119661;
4027465498236.000000;28.196653;0.119661;
4027529547388.000000;26.552378;0.119661;
4027592547196.000000;20.949940;0.119661;
4027653767292.000000;14.253780;0.119661;
4027715189372.000000;8.522936;0.119661;
4027777505660.000000;15.870090;0.007556;
4027840063356.000000;21.573569;0.007556;
4027903392124.000000;11.797119;0.007556;
4027965745020.000000;6.750776;0.007556;
4028028196988.000000;12.191291;0.219878;
4028090540924.000000;20.525706;0.593597;
4028154540924.000000;28.798639;0.879378;
4028216540796.000000;28.749302;1.106542;
4028277542012.000000;27.019179;1.029800;
4028340511612.000000;25.234733;0.786385;
4028403510396.000000;26.717211;0.714081;
4028466540924.000000;26.299047;0.996239;
4028529511036.000000;28.481704;0.817336;
4028590542460.000000;35.136646;0.817336;
4028652541052.000000;36.662412;0.488351;
4028713543292.000000;35.681961;0.650599;
4028776535420.000000;39.015374;0.652386;
4028839543420.000000;30.903931;0.652386;
4028902540412.000000;21.073426;0.652386;
4028965540476.000000;23.167585;0.445594;
4029028218492.000000;17.141277;0.445594;
4029091298684.000000;15.385341;0.199491;
4029152821884.000000;11.858011;0.199491;
4029215495036.000000;12.339047;0.205276;
4029277251452.000000;14.300810;0.205276;
4029338012284.000000;13.155711;0.205276;
4029400046460.000000;16.977673;0.205276;
4029461051004.000000;18.973024;0.205276;
4029522460540.000000;17.784802;0.205276;
4029585773436.000000;17.613618;0.205276;
4029647773308.000000;23.638230;0.205276;
4029711162236.000000;23.805840;0.205276;
4029772018300.000000;13.292053;0.205276;
4029835435388.000000;10.966350;0.205276;
4029897549948.000000;20.261468;0.109795;
4029961519484.000000;26.201796;0.646137;
4030025549180.000000;25.655649;0.787255;
4030086548604.000000;23.703427;0.827367;
4030149098620.000000;27.633320;0.827367;
4030213100412.000000;26.635555;0.827367;
4030277098620.000000;22.449461;0.716542;
4030339131772.000000;20.083856;0.164239;
4030403099260.000000;21.045611;0.164239;
4030466129788.000000;23.815796;0.381839;
4030529131132.000000;23.996435;0.255463;
4030592129660.000000;23.782408;0.255463;
4030654505596.000000;16.666962;0.255463;
4030718474364.000000;17.612173;0.255463;
4030782477180.000000;25.086029;0.255463;
4030845505148.000000;22.101632;0.255463;
4030908501628.000000;21.290635;0.255463;
4030971505788.000000;17.874167;0.241534;
4031034505596.000000;18.869640;0.241534;
4031097505660.000000;25.161148;0.114071;
4031160474492.000000;25.889111;0.114071;
4031222317436.000000;20.717367;0.114071;
4031284251260.000000;10.593447;0.114071;
4031345867132.000000;10.373004;0.114071;
4031408553084.000000;15.988299;0.114071;
4031472099708.000000;15.706517;0.114071;
4031534099324.000000;19.315363;0.114071;
4031597345404.000000;22.790412;0.114071;
4031660344700.000000;20.848586;0.114071;
4031723343484.000000;23.732732;0.114071;
4031785313916.000000;19.615829;0.114071;
4031847314812.000000;15.841766;0.114071;
4031910162812.000000;15.449647;0.114071;
4031971059580.000000;17.391452;0.100990;
4032034060412.000000;21.880738;0.100990;
4032097059708.000000;24.497423;0.100990;
4032161094780.000000;30.085378;0.100990;
4032224060796.000000;29.754260;0.377914;
4032287059836.000000;25.543982;1.487902;
4032350059900.000000;23.940550;2.376947;
4032413059708.000000;24.370426;2.367723;
4032474583676.000000;20.912103;2.374718;
4032537391484.000000;21.163429;2.611475;
4032600391548.000000;23.674554;2.632104;
4032664392572.000000;24.159007;2.478914;
4032725418620.000000;25.917867;2.433399;
4032786391676.000000;27.790100;2.525881;
4032849421948.000000;21.892578;2.524633;
4032910133372.000000;19.805487;2.357832;
4032972133500.000000;23.774532;2.426272;
4033035104380.000000;22.600583;2.776254;
4033097102460.000000;23.511648;2.825108;
4033160103292.000000;27.912137;2.560922;
4033223103100.000000;28.467144;2.555656;
4033285104508.000000;26.325907;2.503536;
4033348132988.000000;26.463258;2.400112;
4033410749820.000000;25.115564;2.352840;
4033473779324.000000;28.952270;1.966797;
4033536776828.000000;26.233027;1.966797;
4033597779324.000000;20.201921;1.966797;
4033661748860.000000;27.595266;1.966797;
4033724779644.000000;27.900168;1.966797;
4033786779772.000000;26.394193;1.966797;
4033848780412.000000;27.910803;1.966797;
4033911749756.000000;25.401473;1.966797;
4033974749052.000000;26.347885;1.966797;
4034035779708.000000;30.027981;1.966797;
4034098781820.000000;27.159644;0.814014;
4034159726972.000000;24.097971;0.814014;
4034223724924.000000;25.992941;0.814014;
4034285754748.000000;27.864193;0.814014;
4034347754620.000000;27.885557;0.814014;
4034410723452.000000;22.683764;0.814014;
4034474279036.000000;21.410082;0.814014;
4034536415612.000000;22.664366;0.814014;
4034600446332.000000;22.972567;0.814014;
4034663445884.000000;20.003332;0.814014;
4034725698172.000000;12.713325;0.814014;
4034787743868.000000;13.742141;0.814014;
4034850681980.000000;16.866207;0.814014;
4034912683900.000000;19.310457;0.814014;
4034975652476.000000;22.578973;0.814014;
4035038652796.000000;23.096848;0.814014;
4035101651836.000000;34.485562;0.244822;
4035164677500.000000;37.424867;1.355495;
4035227650940.000000;27.083737;1.607756;
4035291652220.000000;23.845822;1.607756;
4035354641276.000000;23.025936;1.607756;
4035417611132.000000;24.204504;1.607756;
4035480640892.000000;24.512245;1.607756;
4035543610236.000000;21.829120;1.607756;
4035605640828.000000;22.372734;0.486923;
4035668635772.000000;24.757417;0.486923;
4035730640764.000000;21.744219;0.486923;
4035793640572.000000;21.029862;0.486923;
4035855636604.000000;21.843163;0.486923;
4035916611964.000000;21.757146;0.486923;
4035979640444.000000;23.362315;0.486923;
4036043635580.000000;21.967372;0.113895;
4036107120252.000000;19.508336;0.113895;
4036168736892.000000;21.601858;0.113895;
4036232516988.000000;24.002455;0.113895;
4036294517116.000000;21.241407;0.114883;
4036356519036.000000;16.960996;0.114883;
4036418517884.000000;16.072528;0.114883;
4036480517500.000000;19.370140;0.114883;
4036541447804.000000;20.853045;0.114883;
4036605416572.000000;17.248648;0.114883;
4036666852988.000000;18.697082;0.023451;
4036729853308.000000;21.774530;0.023451;
4036792847740.000000;18.875320;0.023451;
4036855822972.000000;20.319737;0.023451;
4036918852988.000000;21.280373;0.023451;
4036981864060.000000;21.064454;0.023451;
4037044726908.000000;21.439079;0.023451;
4037107429756.000000;21.850763;0.023451;
4037170097788.000000;25.798810;0.023451;
4037232092796.000000;26.191176;0.130670;
4037295098236.000000;24.533927;0.130670;
4037359097468.000000;14.957454;0.130670;
4037421410940.000000;10.660882;0.014873;
4037483440508.000000;17.635754;0.014873;
4037547409276.000000;18.157651;0.014873;
4037610109308.000000;18.566216;0.014873;
4037673109116.000000;19.706947;0.014873;
4037734360700.000000;19.896227;0.125360;
4037796368252.000000;18.292257;0.125360;
4037858368124.000000;18.979136;0.125360;
4037921398908.000000;19.066709;0.125360;
4037985399164.000000;21.991075;0.125360;
4038048398972.000000;24.945235;0.125360;
4038112398716.000000;21.700307;0.125360;
4038176369020.000000;24.186455;0.125360;
4038239402108.000000;26.390340;0.125360;
4038303398780.000000;27.234238;0.103214;
4038366399100.000000;27.218814;0.103214;
4038429399676.000000;23.226716;0.016694;
4038492408700.000000;22.273527;0.016694;
